School Name,School Code
Mott Hall V School,330482
Brewster High School,330500
Briarcliff High School,330505
Broadalbin-Perth High School,330520
Brockport High School,330525
Bronxville High School,330540
Brooklyn Technical High School,330630
Edward R Murrow High School,330686
Franklin D Roosevelt High School,330713
James Madison High School,330745
John Dewey High School,330746
Leon M Goldstein High School for Sciences,330752
Medgar Evers College Preparatory School,330759
Yeshiva Tiferes Yisroel,330772
Midwood High School,330775
Nazareth Regional High School,330778
New Utrecht High School,330785
Poly PrepCountry Day School,330795
Academy for Young Writers,330832
Saint Edmund Preparatory High School,330833
Science Skills Center High School as Water's Edge,330878
Yeshivah of Flatbush,330925
It Takes a Village Academy,330957
Academy for Conservation and the Environment,331056
Nichols School,331080
Buffalo Academy of Science Charter School,331081
Academy of Innovative Technology High School,331086
St Joseph Collegiate Institute,331095
Laboratory School of Finance and Technology Middle School/High School 223,331134
Burnt Hills-Ballston Lake High School,331140
Bronx Academy For Software Engineering,331143
Uncommon Preparatory Charter High School,331159
BASIS Independent Brooklyn,331197
Maple Hill High School,331255
Cazenovia High School,331280
Centereach High School,331281
Newfield High School,331283
Center Moriches High School,331285
Central Islip High School,331290
Chittenango Senior High School,331370
Churchville-Chili Senior High School,331375
Cold Spring Harbor Junior-Senior High School,331437
Commack High School,331453
Longwood Senior High School,331478
Storm King School,331520
Coxsackie Athens High School,331540
Croton-Harmon High School,331550
Delaware Academy and Central School,331590
Bethlehem Central High School,331595
Jamesville-Dewitt High School,331615
Half Hollow Hills High School W,331627
East Hampton High School,331700
East Islip High School,331705
East Meadow High School,331715
Ward Melville High School,331740
East Syracuse Minoa Central High School,331750
Shenendehowa High School,331845
Union Endicott High School,331850
Fairport High School,331870
Farmingdale High School,331880
Sachem High School East,331884
Fayetteville-Manlius High School,331895
Veritas Academy,331917
Francis Lewis High School,331926
John Bowne High School,331929
Townsend Harris High School,331934
Forest Hills High School,331935
Freeport High School,332000
Garden City High School,332040
Glen Cove High School,332095
Long Island Lutheran Middle and High School,332101
North Shore High School,332102
Jl Miller-Great Neck North High School,332170
Great Neck South High School,332172
Harborfields High School,332182
Guilderland High School,332210
Frontier Senior High School,332225
Hamburg High School,332230
Hempstead High School,332325
Hicksville Senior High School,332365
Schechter School of Long Island,332369
James I O'Neill High School,332375
Hilton High School,332395
Honeoye Falls-Lima High School,332435
John Jay  High School,332458
Half Hollow Hills High School East,332493
Walt Whitman High School,332495
Franklin D Roosevelt High School,332500
Central Valley Academy,332505
Ithaca High School,332535
Archbishop Molloy High School,332543
Queens Gateway Health and Sciences Secondary School,332579
Jericho Senior High School,332628
John Jay High School,332645
Kings Park High School,332695
Sachem High School North,332762
Lancaster High School,332765
Saint Mary's High School,332770
Davis Renov Stahler Yeshiva High School for Boys,332777
Lawrence High School,332780
New Lebanon Junior Senior High School,332785
General Douglas MacArthur High School,332802
Lindenhurst Senior High School,332825
Liverpool High School,332850
Starpoint High School,332872
Friends Academy,332880
Lynbrook Senior High School,332935
Ruben A Cirillo High School,332958
Mamaroneck High School,332995
Rye Neck High School,333000
Manhasset High School,333010
Saint Mary's High School,333015
Massapequa High School,333060
William Floyd High School,333068
Patchogue-Medford High School,333093
Sanford H Calhoun High School,333098
Mineola High School,333155
Monticello High School,333200
Fox Lane High School,333245
Mount Sinai High School,333252
Newburgh Free Acad-Main Campus,333310
Clarkstown North High School,333325
New Hartford Senior High School,333345
Herricks Senior High School,333346
New Paltz High School,333355
New Rochelle High School 2,333368
The Ursuline School,333385
Shaker High School,333388
Birch Wathen Lenox School,333461
Bronx High School of Science,333480
Chapin School,333540
Columbia Grammar and Preparatory School,333570
Convent of the Sacred Heart,333575
The Dwight School,333605
Frederick Douglass Academy,333643
Friends Seminary,333645
High School for Math Science and Engineering at City College of New York,333691
Horace Mann School,333700
Hunter College High School,333705
Gregorio Luperon High School,333749
Manhattan Bridges High School,333783
Urban Assembly Gateway School For Technology,333814
Hewitt School,333815
Notre Dame School,333870
Ramaz School: Upper School,333900
Robert Louis Stevenson School,333930
Stuyvesant High School,334070
Hudson Hs-Lrng Technologies,334116
Xavier High School,334145
Marsha Stern Talmudical Academy,334148
North Babylon High School,334193
Northport High School,334205
Sleepy Hollow High School,334220
Nyack Senior High School,334255
Wheatley School,334293
Oneida High School,334310
Orchard Park High School,334325
Ossining High School,334340
Oyster Bay High School,334385
Trinity-Pawling School,334440
Walter Panas High School,334468
Pelham Memorial High School,334470
Peru High School,334490
Tappan Zee High School,334515
Plainview-Old Bethpage John F Kennedy High School,334532
Pleasantville High School,334560
Southern Cayuga Junior Senior High School,334568
Blind Brook High School,334577
Earl L Vandermeulen High School,334585
Paul D Schreiber Senior High School,334605
Arlington High School,334620
Spackenkill High School,334632
Putnam Valley High School,334651
Riverhead High School,334750
SAR High School,334751
Brighton High School,334775
Allendale Columbia School,334785
Harley School,334805
Irondequoit High School,334810
Joseph C Wilson Magnet High School Commencement Academy,334821
McQuaid Jesuit High School,334830
School of the Arts,334835
The Scholars' Academy,334873
Rome Free Academy,334895
Roslyn High School,334920
Rye Country Day School-Upper School,334965
Rye High School,334970
Pierson Middle High School,334985
Smithtown High School East,335001
Salamanca Junior Senior High School,335020
Saratoga Springs High School,335045
Sayville High School,335075
Edgemont High School,335085
Niskayuna High School,335110
Scotia-Glenville High School,335150
Lakeland Senior High School,335187
Saint Anthony's High School,335215
Smithtown High School West,335221
Spencerport High School,335305
Monsignor Farrell High School,335352
New Dorp High School,335355
Staten Island Academy,335400
Tottenville High School,335405
The Stony Brook School,335420
Suffern High School,335435
Syosset High School,335443
Hackley School,335540
Emma Willard School,335600
Eastchester High School,335630
Hanc High School,335666
Valhalla Middle High School,335707
Valley Stream Central High School,335710
Vestal Senior High School,335730
Victor Senior High School,335735
Webster Schroeder High School,335853
Webster Thomas High School,335859
W Tresper Clarke High School,335877
Westhampton Beach High School,335885
Clarkstown South High School,335913
West Seneca Christian School,335919
Archbishop Stepinac High School,335940
Williamsville South High School,335982
Williamsville High School North,335983
Williamsville East High School,335984
Windham-Ashland-Jewett Central School,335995
Yorktown High School,336085
Martin L Nesbitt Jr Discovery Academy,340009
Henderson Collegiate High School,340012
Apex High School,340085
Christ School,340095
Asheville High School,340140
South Iredell High School,340233
Cox Mill High School,340302
Watauga High School,340420
Southern Alamance High School,340505
Hugh M Cummings High School,340508
Walter M Williams High School,340520
Cary High School,340600
Panther Creek High School,340603
Bandys High School,340610
Challenger Early College High School,340612
Woods Charter School,340649
Hickory Grove Christian School,340661
Charlotte Latin School,340663
Charlotte Country Day School,340666
Charlotte Christian School,340667
Myers Park High School,340680
Providence Day School,340687
Providence High School,340688
Phillip O Berry Academy Of Technical,340716
Mallard Creek High School,340732
Ardrey Kell High School,340735
Bunker Hill High School,340745
University Christian High School,340913
William Amos Hough High School,340918
Davidson Day School,340971
Durham Academy Upper School,341049
Western Alamance High School,341180
North Carolina Virtual Public School,341304
Jack Britt High School,341323
Fuquay-Varina Senior High School,341415
KIPP GCP Pride High School,341441
Graham High School,341560
American Hebrew Academy,341579
Northern Guilford High School,341603
D H Conley High School,341640
Junius H Rose High School,341650
Thomas Jefferson Classical Academy,341804
St Stephens High School,341825
High Point Christian Academy,341848
Cedar Ridge High School,341871
Orange High School,341875
South Caldwell High School,341915
Lumberton High School,342435
Maiden High School,342460
Marvin Ridge High School,342528
Eastern Alamance High School,342575
Millbrook High School,342620
Central Academy of Technology and Arts,342650
Lake Norman High School,342691
Pine Lake Preparatory,342698
Fred T Foard High School,342905
South Mecklenburg High School,343103
Hoke County High School,343195
Athens Drive High School,343196
Grace Christian School,343202
Cardinal Gibbons High School,343205
Enloe Magnet High School,343210
Needham B Broughton High School,343225
Ravenscroft School,343233
Saint Mary's School,343235
Saint David's School,343236
Wakefield High School,343244
Research Triangle High School,343289
Person High School,343457
East Rowan High School,343498
Pinecrest High School,343670
Winston-Salem Career Center,344407
Bishop McGuinness Catholic High School,344463
Century High School,350159
Legacy High School,350161
North Dakota Center for Distance Education,350564
South High School,350565
Fargo North High School,350568
Ronald N Davies High School,350569
West Fargo Sheyenne High School,351840
John Marshall School of Information Technology,360008
Antwerp High School,360185
Athens High School,360245
Aurora High School,360270
Avon High School,360280
Avon Lake High School,360285
Bay High School,360345
Bellbrook High School,360385
Berea-Midpark High School,360435
Sycamore High School,360525
Canfield High School,360750
Central Catholic High School,360765
Chagrin Falls High School,360855
Kenston High School,360860
West Geauga High School,360910
Anderson High School,360945
Cincinnati Country Day School,360955
Seven Hills School,361005
Archbishop McNicholas High School,361030
Oak Hills High School,361058
Roger Bacon High School,361080
Saint Xavier High School,361110
Summit Country Day School,361120
Turpin High School,361121
Walnut Hills High School,361130
Wyoming High School,361156
Beachwood High School,361193
Hathaway Brown School,361260
Hawken School,361262
Mayfield High School,361325
Orange High School,361332
Richmond Heights Secondary School,361337
Saint Ignatius High School,361350
Shaker Heights High School,361395
University School,361415
Crestview High School,361485
Bexley High School,361505
Bishop Watterson High School,361510
Upper Arlington High School,361630
Cuyahoga Falls High School,361770
Carroll High School,361794
Olentangy Berlin High School,361837
Wayne High School,361870
Olentangy High School,361910
Chippewa High School,361985
Dublin Coffman High School,361995
Dublin Scioto High School,361997
Franklin High School,362190
Gilmour Academy,362270
D Russel Lee Career Center,362463
Lake High School,362535
Hilliard Davidson High School,362570
Hilliard Darby High School,362571
Hudson High School,362650
Saint Edward High School,362875
Loveland High School,363085
Maple Heights Senior High School,363190
Mariemont High School,363205
William Mason High School,363275
Jackson High School,363280
Maumee High School,363290
Maumee Valley Country Day School,363300
Medina High School,363360
Mentor High School,363375
Lakota East High School,363408
New Albany High School,363630
Newark High School,363635
Hoover High School,363825
North Olmsted High School,363855
Norwalk High School,363875
Padua Franciscan High School,364018
Pickerington High School Central,364160
Rocky River High School,364450
Salem High School,364560
Perkins High School,364568
Solon High School,364700
Springboro High School,364770
Strongsville High School,364855
Big Walnut High School,364905
Sylvania Southview High School,364931
Pickerington High School North,365013
Olentangy Liberty High School,365046
Saint Francis De Sales High School,365053
Saint John's Jesuit High School,365054
Toledo Islamic Academy,365063
Dublin Jerome High School,365076
Saint Martin De Porres High School,365092
Hilliard Bradley High School,365198
Olentangy Orange High School,365219
Cleveland School of Science and Medicine,365229
Howland High School,365315
Lakota West High School,365417
Westerville South High School,365430
Worthington Kilbourne High School,365507
Kirtland High School,365570
Willoughby South High School,365574
Wooster High School,365630
Thomas Worthington High School,365647
Ohio Connections Academy - Mason,365769
Wes Watkins Technical Center,370001
Eastern Oklahoma County Technology Center,370010
Kiamichi Technology Center-Atoka,370228
Bartlesville High School,370265
Union High School,370475
Central Technical Center,371094
Edmond Memorial High School,371185
Edmond North High School,371186
Edmond Santa Fe High School,371188
Grove High School,371550
Kiamichi Technology Center - Idabel,371871
Jenks High School,371905
Laverne High School,372060
Eisenhower Senior High School,372066
Carl Albert Senior High School,372378
Del City High School,372380
Midwest City High School,372385
Southmoore High School,372412
Mustang High School,372500
Newcastle High School,372530
Norman High School,372555
Capitol Hill High School,372635
Francis Tuttle Area Technology Center District 21,372661
John Marshall Middle High School,372670
Putnam City High School,372690
Southeast High School,372695
Westmoore High School,372697
Oklahoma Centennial High School,372719
Sapulpa High School,373170
Memorial Senior High School,373628
Tulsa Technology Center: Lemley Campus,373637
Thomas A Edison High School,373638
Valley Catholic High School,380080
School of Science and Technology,380095
Summit High School,380096
Oak Hill School,380338
Forest Grove High School,380370
Grants Pass High School,380425
Liberty High School,380489
Lebanon High School,380590
McMinnville High School,380645
La Salle Catholic College Preparatory,380678
Lake Oswego High School,380795
Centennial High School,380848
Jesuit High School,380897
Madison High School,380902
Redmond Proficiency Academy,380973
North Salem High School,381025
West Salem High School,381056
Oregon Connections Academy,381069
Sherwood High School,381085
Silverton High School,381095
West Linn High School,381250
Wilsonville High School,381258
Abington High School,390000
Reach Cyber Charter School,390016
Louis E Dieruff High School,390038
Salisbury High School,390039
Hampton High School,390045
Bishop Guilfoyle High School,390050
Altoona Area Senior High School,390055
Wissahickon High School,390065
Annville Cleona High School,390080
Lower Merion High School,390105
Mesivta High School of Greater Philadelphia,390189
Bangor Area Senior High School,390190
Avonworth High School,390255
Conestoga High School,390295
Lower Moreland High School,390303
Freedom High School,390322
Central Columbia High School,390362
Boyertown Area Senior High School,390390
Central Bucks High School East,390488
Burgettstown Middle/High School,390490
Butler Area Senior High School,390500
Canon-McMillan High School,390530
Peters Township High School,390535
Carlisle High School,390560
Deer Lakes High School,390635
Thomas Jefferson High School,390655
Abington Heights High School,390675
Perkiomen Valley High School,390760
Conneaut Area Senior High school,390800
Southern Lehigh High School,390830
Our Lady Sacred Heart High School,390845
Cedar Crest High School,390855
Bensalem High School,390860
Holy Ghost Preparatory School,390870
Dallastown Area High School,390930
Danville Area High School,390950
Blackhawk High School,390965
Devon Preparatory School,391005
East Stroudsburg Area High School North,391019
Dover Area High School,391030
Downingtown High School West,391033
Central Bucks High School West,391045
Susquenita High School,391075
Upper Perkiomen High School,391115
Easton Area High School,391130
East Stroudsburg High School- South,391150
Bishop Carroll High School,391153
Elizabeth Forward High School,391195
Elizabethtown Area High School,391200
West Perry High School,391225
Bentworth Senior High School,391230
Emmaus High School,391250
Ephrata Senior High School,391265
Northwest Pennsylvania Collegiate Academy,391298
Downingtown High School East Campus,391341
Methacton High School,391366
Ridley High School,391395
Forest City Regional High School,391405
Upper Dublin High School,391415
Pennsylvania Leadership Charter School,391441
MMI Preparatory School,391470
George School,391505
Gettysburg Area High School,391510
Pine-Richland High School,391512
Garnet Valley High School,391537
Susquehannock High School,391545
Greensburg-Salem High School,391575
Hempfield Area Senior High School,391576
Gwynedd Mercy Academy High School,391600
Bishop McDevitt High School,391640
Central Dauphin High School,391645
Central Dauphin East High School,391646
Penn-Trafford High School,391670
Hatboro-Horsham High School,391695
Haverford High School,391705
Hershey High School,391765
Council Rock High School South,391790
Lower Dauphin High School,391855
Indiana Area Senior High School,391885
Norwin High School,391895
Lakeland Junior-Senior High School,391925
Richland High School,391968
Westmont Hilltop High School,391975
William Tennent High School,391980
Kennett High School,392005
Wyoming Valley West High School,392025
Wyoming Seminary College Preparatory School,392040
Palisades High School,392045
Armstrong Junior-Senior High School,392055
Pennsylvania Homeschoolers,392057
Conestoga Valley Senior High School,392105
Hempfield High School,392140
North Penn High School,392155
Greater Latrobe Senior High School,392170
Lebanon High School,392195
Bethel Park High School,392270
Penncrest High School,392287
Lititz Christian School,392296
Warwick High School,392300
Littlestown Senior High School,392305
Malvern Preparatory School,392365
The Phelps School,392370
Villa Maria Academy,392375
Northeastern Senior High School,392380
Mars Area High School,392415
Cumberland Valley High School,392545
Mercersburg Academy,392570
Jack M Barrack Hebrew Academy,392573
Fort Cherry High School,392610
Delaware Valley High School,392635
Gateway High School,392708
South Fayette Township High School,392745
Donegal High School,392795
New Foundations Charter School,392803
Franklin Regional Senior High School,392835
Nazareth Area High School,392860
Manheim Township High School,392865
United High School,392937
Garden Spot High School,392945
New Hope-Solebury High School,392950
Council Rock High School North,392985
Marple Newtown High School,393000
Northumberland Christian School,393062
West Allegheny Senior High School,393075
Riverview High School,393080
Parkland High School,393125
Oxford Area High School,393135
Palmyra Area High School,393145
Perkiomen School,393190
Pennridge High School,393195
Academy at Palumbo,393242
Central High School,393275
Cheltenham High School,393280
Springside Chestnut Hill Academy,393285
Episcopal Academy,393300
Franklin Learning Center High School,393311
G W Carver High School of Engineering and Science,393342
Northeast High School,393407
Saint Joseph's Preparatory School,393480
Phoenixville Area High School,393580
Fox Chapel Area High School,393620
Pittsburgh Brashear High School,393648
Chartiers Valley High School,393658
Woodland Hills High School,393659
Keystone Oaks High School,393680
Upper Saint Clair High School,393707
Mount Lebanon High School,393730
North Allegheny Senior High School,393745
North Hills High School,393752
Oakland Catholic High School,393775
Shady Side Academy,393901
Seton-La Salle High School,393908
Pittsburgh Allderdice High School,393925
Winchester Thurston High School,393970
Plymouth Whitemarsh High School,394040
Pocono Mountain West High School,394052
Hill School,394080
Owen J Roberts High School,394085
Pottsville Area High School,394100
Radnor High School,394133
Exeter Township Senior High School,394145
Reading High School,394170
Conrad Weiser High School,394265
Harriton High School,394290
Spring-Ford Senior High School,394300
West Shamokin Junior-Senior High School,394310
Knoch High School,394368
Scranton High School,394442
Sewickley Academy,394475
Souderton Area High School,394635
State College Area High School,394685
Pottsgrove High School,394703
Pocono Mountain East High School,394756
Unionville High School,394955
Upper Darby High School,394965
Central Bucks High School South,394992
Strath Haven High School,395015
First Love Christian Academy,395059
Trinity High School,395060
Waynesboro Area Senior High School,395105
Collegium Charter School,395163
West Chester East High School,395164
West Chester Bayard Rustin High School,395167
B Reed Henderson High School,395170
Wilson High School,395190
Wyomissing Area High School,395410
Pennsbury High School,395415
Pittston Area High School,395417
Central York High School,395430
York Suburban Senior High School,395448
Seneca Valley Senior High School,395465
Commonwealth Charter Academy,396082
Barrington High School,400000
Coventry High School,400030
Cumberland High School,400037
East Greenwich High School,400040
Smithfield High School,400053
Lincoln High School,400059
Middletown High School,400063
Rogers High School,400075
North Providence High School,400090
Ponaganset High School,400093
Scituate High School,400095
Portsmouth High School,400128
Portsmouth Abbey School,400130
La Salle Academy,400160
Wheeler School,400170
Saint Mary Academy - Bay View,400215
Toll Gate High School,400237
Bishop Hendricken High School,400238
West Warwick High School,400265
North Smithfield High School,400287
South Aiken High School,410026
Blythewood High School,410210
Westwood High School,410211
D W Daniel High School,410345
Academic Magnet High School,410356
Northwood Academy,410404
West Ashley High School,410420
Spring Valley High School,410518
Dreher High School,410520
Ridge View High School,410543
Trinity Collegiate School,410759
Christ Church Episcopal School,410892
James L Mann High School,410899
Wade Hampton High School,410920
Greenwood High School,410935
Emerald High School,410936
Blue Ridge High School,410940
Governor School Science And Math,410997
Dutch Fork High School,411101
Mauldin High School,411363
Wando High School,411445
Carolina Forest High School,411468
North Augusta High School,411520
Fort Dorchester High School,411527
Orangeburg Wilkinson High School,411550
Wilson Hall,411934
Travelers Rest High School,411985
Anderson Districts I & II Career and Technology Center,412117
Woodruff High School,412170
Lincoln High School,421178
Roosevelt High School,421183
Washington High School,421185
Nolensville High School,430001
East Hamilton School,430044
Bartlett High School,430070
Brentwood High School,430162
Ravenwood High School,430168
Girls' Preparatory School,430300
McCallie School,430315
Notre Dame High School,430320
Fred J Page High School,430405
Farragut High School,430435
Cordova High School,430452
Stone Memorial High School,430506
Centennial High School,430701
Franklin High School,430705
Independence High School,430706
Houston High School,430758
Trinity Christian Academy,430958
University School,431000
Dobyns Bennett High School,431045
Hardin Valley Academy,431102
L & N STEM Academy,431118
Webb School of Knoxville,431127
Anderson County High School,431155
Wilson Central High School,431179
Goodpasture Christian School,431253
Christian Brothers High School,431395
Memphis University School,431447
Hutchison School,431455
White Station High School,431510
Mount Juliet High School,431600
Central Magnet School,431609
Harpeth Hall School,431670
Montgomery Bell Academy,431710
Martin Luther King Jr Magnet High School for Health Science and Engineering,431711
Oak Ridge High School,431800
Ooltewah High School,431830
Dekalb County High School,432125
Summit High School,433182
Lebanon Trail High School,440001
Shadow Creek High School,440007
Ray Braswell High School,440018
Veterans Memorial High School,440027
Tom Glenn High School,440028
Aledo High School,440065
Liberal Arts and Science Academy High School,440069
Santa Fe High School,440090
Harmony Science Academy - North Austin,440101
Randall High School,440142
Klein Cain High School,440155
Patricia E Paetow High School,440165
Andrews High School,440175
Harlan High School,440179
Anna High School,440190
Archer City High School,440235
James Martin High School,440236
Arlington High School,440240
Lamar High School,440241
Sam Houston High School,440242
James Bowie High School,440243
Argyle High School,440256
Juan Seguin High School,440259
Mansfield Timberview High School,440263
L C Anderson High School,440294
McCallum High School,440300
McNeil High School,440303
John B Connally High School,440305
Lake Travis High School,440311
Stephen F Austin High School,440320
Westlake High School,440324
Westwood High School,440326
James Bowie High School,440331
Saint Dominic Savio Catholic High School,440362
Vandegrift High School,440363
Ann Richards School for Young Women Leaders,440382
IDEA: Allan College Preparatory,440393
Bandera High School,440410
Sevenstar Academy LLC,440414
Memorial High School,440416
Beaumont United High School,440436
Goose Creek Memorial High School,440480
Robert E Lee High School,440490
West Brook Senior High School,440513
Bellaire Senior High School,440557
Episcopal High School,440561
Bellville High School,440575
Belton High School,440580
Blanco High School,440670
Boerne Samuel V Champion High School,440732
Bonham High School,440748
Bowie High School,440790
Brackett High School,440805
Brenham High School,440835
Idea Frontier College Preparatory,440906
Early High School,440925
Dubiski Career High School,440943
Allen Academy,440945
Burkburnett High School,441000
Calallen High School,441045
Northwest Early College High School,441112
Canutillo High School,441113
Canyon High School,441115
Harmony Science Academy - Carrollton,441134
Carrizo Springs High School,441135
R L Turner High School,441140
Newman Smith High School,441143
Creekview High School,441144
Hebron High School,441146
Medina Valley High School,441155
Cedar Park High School,441174
Vista Ridge High School,441176
Coldspring-Oakhurst High School,441380
Colleyville Heritage High School,441408
Conroe High School,441470
The Woodlands High School,441471
Judson High School,441472
Oak Ridge High School,441473
Coppell High School,441485
New Technology High at Coppell,441486
Crowley High School,441647
Bryan Adams High School,441723
Episcopal School of Dallas,441734
Highland Park High School,441740
The Hockaday School,441750
Jesuit College Preparatory School,441755
Lake Highlands High School,441758
Lakehill Preparatory School,441761
Saint Mark's School of Texas,441805
Townview Magnet Hs-Sci And Engineering,441811
Skyline High School,441812
Townview Magnet Hs-Talent And Gift,441814
Trinity Christian Academy,441823
Ursuline Academy,441825
Woodrow Wilson High School,441835
Harmony Science Academy - Dallas,441844
Deer Park High Sch-S Campus,441875
Del Valle High School,441927
John H Guyer High School,441946
Billy Ryan High School,441950
Denton High School,441951
Lake Creek High School,441971
Dripping Springs High School,442065
Duncanville High School,442085
Eagle Pass High School,442100
C C Winn High School,442101
Robert Vela High School,442143
Idea Quest College Preparatory,442144
Edinburg High School,442145
Edinburg North High School,442148
South Texas Business Education and Technology Academy,442149
Harmony Science Academy - El Paso,442192
Americas High School,442194
Captain John L Chapin High School,442208
Eastwood High School,442217
El Paso High School,442220
Eastlake High School,442277
Trinity High School,442322
Parish Episcopal School,442368
Ferris High School,442400
Flower Mound High School,442434
Heritage High School,442488
South Hills High School,442501
Bethesda Christian School,442503
Haltom High School,442510
Fort Worth Christian School,442517
Fort Worth Country Day School,442519
North Crowley High School,442537
Oakridge School,442551
Richland High School,442558
Robert L Paschal High School,442560
Trinity Valley School,442572
Central High School,442583
Harmony School Innovation-Ft Wrth,442591
Chisholm Trail High School,442594
Wakeland High School,442602
V R Eaton High School,442611
Brazoswood High School,442612
Freer High School,442620
Clear Brook High School,442624
Friendswood High School,442625
Independence High School,442626
Rick Reedy High School,442627
Centennial High School,442633
Legacy Christian Academy,442634
Frisco High School,442635
Lone Star High School,442638
Lakeview Centennial High School,442730
North Garland High School,442732
South Garland High School,442733
Naaman Forest High School,442736
Georgetown High School,442770
East View High School,442776
Giddings High School,442790
Glen Rose High School,442845
Gonzales High School,442880
North Central Texas Academy,442917
South Grand Prairie High School,442932
iUniversity Prep,442958
Carroll Senior High School,442963
Grapevine Senior High School,442965
Hamshire Fannett High School,443100
Harlingen High School South,443124
Rockwall Heath High School,443191
Sandra Day O'Connor High School,443199
Texas Connections Academy at Houston,443201
Hico High School,443255
Hidalgo Early College High School,443260
Xavier Educational Academy,443293
Harmony School of Ingenuity-Houston,443294
Cypress Woods High School,443302
Cypress Creek High School,443358
Clear Lake High School,443361
Duchesne Academy of the Sacred Heart,443363
Kerr High School,443372
J Frank Dobie High School,443374
Michael E Debakey High School for Health Professions,443378
Strake Jesuit College Preparatory,443383
Heights High School,443385
Kinkaid School,443390
Klein Forest High School,443394
Memorial Senior High School,443402
North Shore Senior High School,443408
Houston Christian High School,443409
Margaret Long Wisdom High School,443418
Ross Shaw Sterling Aviation High School,443419
Saint Agnes Academy,443420
Saint John's School,443425
Mayde Creek High School,443426
Saint Pius X High School,443432
Saint Thomas Episcopal School,443433
Saint Thomas High School,443435
Stratford High School,443447
Spring Woods Senior High School,443451
Grace Christian Academy,443465
Lawrence D Bell High School,443502
Cinco Ranch High School,443509
Hutto High School,443510
Westside High School,443522
George Bush High School,443531
Cypress Ridge High School,443535
Harmony Science Academy-Houston High,443546
Jack E Singley Academy,443553
Irving High School,443560
MacArthur High School,443562
Harmony School of Advancement-Houston,443598
Mickey Leland College Preparatory Academy for Young Men,443638
Harmony School of Discovery - Houston,443641
Joshua High School,443700
Northwest High School,443715
Obra D Tompkins High School,443726
Seven Lakes High School,443727
Katy High School,443735
James E Taylor High School,443736
Morton Ranch High School,443739
Cypress Lakes High School,443747
Wanda R Smith High School,443749
Timber Creek High School,443752
Fossil Ridge High School,443753
Keller High School,443755
Kennedale High School,443787
Killeen High School,443850
Kingwood High School,443863
Lehman High School,443923
Jack C Hays High School,443925
Lago Vista High School,443948
La Grange High School,443950
La Porte High School,444025
J B Alexander High School,444042
United High School,444058
Clear Falls High School,444080
Clear Springs High School,444082
Clear Creek High School,444087
Rouse High School,444097
Edward S Marcus High School,444132
Lewisville High School,444135
Lexington High School,444145
Lindsay High School,444185
Lone Oak High School,444260
Lubbock High School,444360
Lovejoy High School,444368
Lufkin High School,444385
Magnolia West High School,444424
Magnolia High School,444425
Mansfield Lake Ridge High School,444457
Mansfield Legacy High School,444459
Mansfield High School,444460
Mansfield Summit High School,444461
Manvel High School,444463
Frontier High School,444466
Marble Falls High School,444475
Nikki Rowe High School,444599
McGregor High School,444620
McKinney High School,444630
McKinney Boyd High School,444633
Meadow School,444645
Science Academy of South Texas,444682
Midland High School,444740
Robert E Lee High School,444743
Midlothian High School,444750
Midlothian Heritage High School,444751
Mineral Wells High School,444815
Mission High School,444830
IDEA Academy and College Preparatory: Mission,444833
Ridge Point High School,444836
Montgomery High School,444865
Byron Nelson High School,444916
Logos Preparatory Academy,444917
Chapel Hill High School,444932
Harmony Science Academy - San Antonio,444936
Navasota High School,445005
Nederland High School,445025
Needville High School,445030
Birdville High School,445137
Odessa Senior High School,445195
Olney High School,445225
Palacios High School,445305
Pasadena High School,445375
Pearland High School,445410
Glenda Dawson High School,445414
Hendrickson High School,445499
Pflugerville High School,445500
Plano Senior High School,445565
Plano East Senior High School,445569
Plano West Senior High School,445573
John Paul II High School,445578
Liberty High School,445579
Port Aransas High School,445597
Calhoun High School,445630
Prosper High School,445715
Randolph High School,445788
Richardson High School,445840
Lloyd V Berkner High School,445841
William B Travis High School,445848
Stephen F Austin High School,445860
George Ranch High School,445862
Rockport-Fulton High School,445935
Roma High School,445965
Ben Franklin Terry High School,445997
Rowlett High School,446017
Round Rock High School,446025
Cedar Ridge High School,446027
Stony Point High School,446037
Sachse High School,446082
W E Boswell High School,446084
Saginaw High School,446087
Byron P Steele II High School,446088
Salado High School,446090
Claudia Taylor Lady Bird Johnson High School,446093
Central High School,446115
East Central High School,446135
International School Of Americas,446144
Health Careers High School,446148
Highlands High School,446151
James Madison High School,446154
John Jay High School,446156
Keystone School,446158
Virginia Allred Stacey Junior-Senior High School,446161
LEE High School,446203
Robert G Cole High School,446204
Ronald Reagan High School,446207
Saint Marys Hall,446220
William J Brennan High School,446239
Brandeis High School,446254
TMI Episcopal School of Texas,446255
Theodore Roosevelt High School,446258
Tom C Clark High School,446261
Winston Churchill High School,446273
Karen Wagner High School,446277
BASIS San Antonio Shavano Campus,446283
San Augustine High School,446285
South Texas Academy for Medical Professions,446292
San Marcos High School,446325
Samuel Clemens High School,446365
Klein High School,446690
Klein Oak High School,446691
Klein Collins High School,446693
Willowridge High School,446712
Sudan High School,446780
Elkins High School,446782
I H Kempner High School,446783
William P Clements High School,446784
Dulles High School,446785
Hightower High School,446788
Harmony School of Innovation - Sugar Land,446789
Sulphur Springs High School,446805
Texas High School,446970
The John Cooper School,446991
Tomball High School,447043
Tomball Memorial High School,447044
Vidor High School,447275
Reicher Catholic High School,447282
Midway High School,447290
Wall High School,447332
