School Name,School Code
Brick Township Memorial High School,310148
Bridgewater-Raritan Regional High School,310753
Burlington Township High School,310158
James Caldwell High School,311578
Carteret High School,310220
Cherry Hill High School East,310223
Cherry Hill High School West,311377
Cinnaminson High School,311316
Cliffside Park High School,310240
Clifton High School,310245
Collingswood High School,310250
Cranford High School,310260
Cresskill High School,310263
Delaware Valley Regional High School,310410
Delran High School,310264
Dover High School,310270
Dunellen High School,310280
East Brunswick High School,310283
East Orange STEM Academy,310316
Hightstown High School,310530
Edison High School,310297
John P Stevens High School,310787
Egg Harbor Township High School,311581
Ewing High School,311480
Fair Lawn High School,310370
Fort Lee High School,310395
Franklin High School,310979
Colts Neck High School,310253
Freehold High School,310405
Freehold Township High School,310407
Howell High School,310375
Manalapan High School,310367
Marlboro High School,310752
Garfield High School,310415
Gateway Regional High School,311633
Glassboro High School,310430
Glen Ridge High School,310435
Absegami High School,310759
Oakcrest High School,310758
Hackensack High School,310460
Haddonfield Memorial High School,310470
Steinert High School - East,311483
Hamilton High School West,311485
Nottingham High School - North,311484
Whippany Park High School,311614
Harrison High School,310505
Hasbrouck Heights High School,310510
Hawthorne High School,310515
High Point Regional High School,311440
Highland Park High School,310525
Hillsborough High School,310073
Hillside High School,310545
Hoboken High School,310555
Holmdel High School,310566
High Technical High School,311012
County Preparatory High School,310603
Hunterdon Central Regional High School,310380
Jackson Liberty High School,310587
Jackson Memorial High School,310583
Jefferson Township High School,311043
McNair Academic High School,310612
William Dickinson High School,310650
Kearny High School,310655
Kinnelon High School,310667
Kittatinny Regional High School,311002
Lacey Township High School,310677
Lakeland Regional High School,311567
Lawrence High School,311487
Seneca High School,311474
Cherokee High School,310761
Lenape High School,310762
Shawnee High School,310763
Leonia High School,310690
Livingston High School,310705
Lower Cape May Region High School,310210
Lyndhurst High School,310730
Madison High School,310740
Old Bridge High School,311052
Mahwah High School,310742
Mainland Regional High School,310698
Manasquan High School,310745
North Warren Regional High School,310110
Matawan Regional High School,310755
Metuchen High School,310785
Middle Township High School,310215
Middlesex High School,310792
Middletown High School South,310791
Midland Park High School,310794
Millburn High School,310795
Millville Senior High School,310800
Monmouth Regional High School,310296
Williamstown High School,311622
Monroe Township High School,310584
Montclair High School,310820
Montgomery High School,311359
Montville Township High School,310826
Moorestown High School,310825
Morris County School of Technology,310281
Morris Hills High School,311320
Morris Knolls High School,311321
Morristown High School,310840
Mount Olive High School,310378
Mountain Lakes High School,310855
New Providence High School,310999
East Side High School,310895
North Brunswick Township High School,311019
North Hunterdon High School,310005
Voorhees High School,310433
Northern Burlington County Regional High School,310252
Northern Highlands Regional High School,310001
Northern Valley Regional High School at Demarest,310265
Northern Valley Regional High School at Old Tappan,311051
Ocean City High School,311045
Ocean Township High School,311039
Orange High School,311060
Paramus High School,311073
Parsippany High School,311078
Parsippany Hills High School,311079
Pascack Hills High School,310823
Pascack Valley High School,310540
Passaic Valley High School,310700
Passaic County Technical Institute,311120
Pemberton Township High School,311162
Phillipsburg High School,311200
Piscataway Township High School,310998
Pitman High School,311215
Arthur P Schalick High School,310221
Point Pleasant Borough High School,311242
Point Pleasant Beach High School,311245
Pompton Lakes High School,311250
Princeton High School,311255
Ramapo High School,310402
Ramsey High School,311290
Randolph High School,310272
Raritan High School,310518
Red Bank Regional High School,311300
Ridgewood High School,311310
Roxbury High School,311415
Rumson Fairhaven Regional High School,311335
Rutherford High School,311340
Sayreville War Memorial High School,311355
Scotch Plains-Fanwood High School,311360
Secaucus High School,311349
Shore Regional High School,311590
South Brunswick High School,310802
South Plainfield High School,311400
Delsea Regional High School,310403
Southern Regional 9-10 High School,310743
Sparta High School,311408
Spotswood High School,311412
Jonathan Dayton High School,311410
Summit High School,311420
Teaneck High School,311450
Tenafly High School,311455
Toms River High School North,311458
Toms River High School South,311460
Toms River High School East,311457
Union City High School,311535
Barnegat High School,310062
Union High School,311510
Vernon Township High School,311552
Verona High School,311550
Vineland High School South,311555
Wallkill Valley Regional High School,310400
Wall High School,310082
Warren Hills Regional High School,311570
Washington Township High School,311364
Robbinsville High School,311326
Watchung Hills Regional High School,311231
Wayne Valley High School,311573
Wayne Hills High School,311574
Weehawken High School,311575
West Deptford High School,311638
West Essex Senior High School,311579
High Technology High School,310694
Biotechnology High School,310904
West Milford Township High School,311593
West Orange High School,311613
W Windsor-Plainsboro Hs-North,311232
W Windsor-Plainsboro Hs-South,311277
Westfield High School,311585
Westwood Regional Junior-Senior High School,311615
Union County Academy For Information Technology,311381
Winslow Township High School,310012
Colonia High School,310251
John F Kennedy Memorial High School,310581
Woodbridge High School,311625
Wood-Ridge High School,311640
Woodstown High School,311645
Saint Augustine Preparatory School,311302
Pope John XXIII Regional High School,311407
Saint Rose High School,310080
Donovan Catholic High School,697001
Saint Joseph High School,310790
Frisch School,311069
Rae Kushner Yeshiva High School,697001
Dwight Englewood School,310355
Bruriah High School for Girls,310313
Princeton International School of Math and Science,311263
Hun School-Princeton,311260
Stuart Country Day School Of The Sacred Heart,311278
Delbarton School,310835
Wardlaw-Hartridge School,311230
Albuquerque High School,320040
Highland High School,320020
La Cueva High School,320038
New Mexico Connections Academy,320608
Hatch Valley High School,320315
Las Cruces High School,320370
Centennial High School,320383
Los Alamos High School,320405
Santa Fe High School,320630
The Academy For Technology And The Classics,320592
Taos High School,320675
Saint Pius X High School,320032
Nevada Connections Academy,290240
Coral Academy of Science Las Vegas,290216
Ed W Clark High School,290097
Eldorado High School,290098
Rancho High School,290103
Cheyenne High School,290121
Advanced Technologies Academy,290134
Palo Verde High School,290200
Centennial High School,290191
Foothill High School,290073
Sierra Vista High School,290179
Coronado High School,290069
Canyon Springs High School and The Leadership and Law Preparatory Academy,290194
Shadow Ridge High School,290209
Arbor View High School,290204
Desert Oasis High School,290219
Northwest Career and Technical Academy,290225
Sunrise Mountain High School,290210
Southwest Career and Technical Academy,290213
West Career and Technical Academy,290244
Douglas High School,290075
George Whittell High School,290190
Carlin Combined School,290030
Pahrump Valley High School,290137
Incline High School,290092
Robert McQueen High School,290143
Coral Academy Of Science High School,290249
Damonte Ranch High School,290187
North Star Online School,290242
Faith Lutheran High School,290109
Sage Ridge School,290176
Xavier High School,334145
Notre Dame School,333870
Archbishop Stepinac High School,335940
The Ursuline School,333385
Convent of the Sacred Heart,333575
Moore Catholic High School,335343
Xaverian High School,330920
Friends Seminary,333645
Trinity-Pawling School,334440
Friends Academy,332880
Albany Academies,330035
Schechter School of Long Island,332369
Nichols School,331080
Yeshivah of Flatbush,330925
The Stony Brook School,335420
Christian Central Academy,335981
Allendale Columbia School,334785
Buffalo Seminary,330990
Emma Willard School,335600
Hackley School,335540
The Masters School,331635
Horace Mann School,333700
Broadalbin-Perth High School,330520
Oneida High School,334310
School Of The Future High School,333592
Stuyvesant High School,334070
Richard R Green High School of Teaching,333916
Manhattan Bridges High School,333783
Murray Hill Academy,333778
Urban Assembly Gateway School For Technology,333814
Academy For Software Engineering,333428
Special Music School,331199
High School for Math Science and Engineering at City College of New York,333691
Gregorio Luperon High School,333749
MS 293 City College Academy of the Arts,332929
University Heights High School,330538
Bronx Academy of Letters,330647
Laboratory School of Finance and Technology Middle School/High School 223,331134
South Bronx Preparatory,330668
Herbert H Lehman High School,330533
Eagle Academy for Young Men,330497
Bronx High School of Science,333480
Bronx Academy For Software Engineering,331143
Astor Collegiate Academy,330508
Mott Hall V School,330482
Science Skills Center High School as Water's Edge,330878
Brooklyn Technical High School,330630
Brooklyn High School for Law and Technology,330556
Medgar Evers College Preparatory School,330759
Academy for Conservation and the Environment,331056
Bayside High School,330355
Benjamin Cardozo High School,330357
Francis Lewis High School,331926
Queens Gateway Health and Sciences Secondary School,332579
Forest Hills High School,331935
Hillcrest High School,332557
Queens Collegiate: A College Board School,332569
Hillside Arts and Letters Academy,332556
Queens Metropolitan High School,331952
Excelsior Preparatory High School,335302
Energy Tech High School,331148
New Dorp High School,335355
Port Richmond High School,335365
Tottenville High School,335405
Buffalo Academy of Science Charter School,331081
Academy of Innovative Technology High School,331086
John Bowne High School,331929
Townsend Harris High School,331934
Veritas Academy,331917
The Scholars' Academy,334873
High School of Telecommunication Arts and Technology,330743
Franklin D Roosevelt High School,330713
New Utrecht High School,330785
Edward R Murrow High School,330686
John Dewey High School,330746
Leon M Goldstein High School for Sciences,330752
James Madison High School,330745
Midwood High School,330775
Dr Richard Izquierdo Health and Science Charter School,331158
New Visions Charter High School For Advanced Math & Science,330476
New Visions Charter High Advanced Math & Science II,331093
Central Valley Academy,332505
Rochester Prep High School,331186
Andover Central School,330185
Ardsley High School,330210
Arlington High School,334620
Charles W Baker High School,330300
Bayport-Blue Point High School,330345
Bethlehem Central High School,331595
Bethpage High School,330420
Brewster High School,330500
Briarcliff High School,330505
Brighton High School,334775
Brockport High School,330525
Bronxville High School,330540
Burnt Hills-Ballston Lake High School,331140
Byram Hills High School,330225
Cazenovia High School,331280
Center Moriches High School,331285
Central Islip High School,331290
Chittenango Senior High School,331370
Churchville-Chili Senior High School,331375
Clarence High School,331385
Cold Spring Harbor Junior-Senior High School,331437
Commack High School,331453
Connetquot High School,330449
Coxsackie Athens High School,331540
Croton-Harmon High School,331550
Jamesville-Dewitt High School,331615
East Islip High School,331705
East Meadow High School,331715
W Tresper Clarke High School,335877
East Syracuse Minoa Central High School,331750
Wheatley School,334293
Eastchester High School,335630
Edgemont High School,335085
Union Endicott High School,331850
Fairport High School,331870
Farmingdale High School,331880
Frontier Senior High School,332225
Ruben A Cirillo High School,332958
Jl Miller-Great Neck North High School,332170
Great Neck South High School,332172
Guilderland High School,332210
Half Hollow Hills High School East,332493
Half Hollow Hills High School W,331627
Hamburg High School,332230
Harborfields High School,332182
Hempstead High School,332325
Herricks Senior High School,333346
Hicksville Senior High School,332365
James I O'Neill High School,332375
Hilton High School,332395
Honeoye Falls-Lima High School,332435
Franklin D Roosevelt High School,332500
Irondequoit High School,334810
Irvington High School,332520
Islip High School,332525
Ithaca High School,332535
Comsewogue High School,334587
Jericho Senior High School,332628
John Jay High School,332645
Kings Park High School,332695
Kingston High School,332705
Lakeland Senior High School,335187
Walter Panas High School,334468
Lancaster High School,332765
Lawrence High School,332780
North Rose-Wolcott High School,336005
General Douglas MacArthur High School,332802
Lindenhurst Senior High School,332825
Lynbrook Senior High School,332935
Mamaroneck High School,332995
Manhasset Secondary School,333010
Fayetteville-Manlius High School,331895
Massapequa High School,333060
William Floyd High School,333068
Sanford H Calhoun High School,333098
John F Kennedy High School,330383
Wellington C Mepham High School,330385
Mexico High School,333100
Centereach High School,331281
Newfield High School,331283
Longwood Senior High School,331478
Mineola High School,333155
Monticello High School,333200
Fox Lane High School,333245
Mount Sinai High School,333252
Clarkstown North High School,333325
Clarkstown South High School,335913
New Hartford Senior High School,333345
New Lebanon Junior Senior High School,332785
New Paltz High School,333355
New Rochelle High School,333366
Newburgh Free Acad-Main Campus,333310
Niskayuna High School,335110
North Babylon High School,334193
Shaker High School,333388
Cicero-North Syracuse High School,331378
Northport High School,334205
Nyack Senior High School,334255
School 7 Oceanside High School,334270
Orchard Park High School,334325
Oyster Bay High School,334385
Patchogue-Medford High School,333093
Peru High School,334490
Pine Bush High School,334520
Pittsford Mendon High School,334529
Pittsford Sutherland High School,334530
Plainview-Old Bethpage John F Kennedy High School,334532
Pleasantville High School,334560
Paul D Schreiber Senior High School,334605
Poughkeepsie High School,334630
Putnam Valley High School,334651
Blind Brook High School,334577
Riverhead High School,334750
School Without Walls,334849
Joseph C Wilson Magnet High School Commencement Academy,334821
School of the Arts,334835
Integrated Arts And Technology High School,334768
Leadership Academy For Young Men,331156
Hewitt School,333815
Roslyn High School,334920
Rye High School,334970
Rye Neck High School,333000
Sachem High School North,332762
Sachem High School East,331884
Pierson Middle High School,334985
Salamanca High School,335020
Saratoga Springs High School,335045
Maple Hill High School,331255
Scotia-Glenville High School,335150
North Shore High School,332102
Shenendehowa High School,331845
Smithtown High School West,335221
Smithtown High School East,335001
Walt Whitman High School,332495
Tappan Zee High School,334515
Spencerport High School,335305
Starpoint High School,332872
Ward Melville High School,331740
Suffern High School,335435
Syosset High School,335443
Sleepy Hollow High School,334220
Valhalla Middle High School,335707
Valley Stream North High School,331986
Vestal Senior High School,335730
Victor Senior High School,335735
Wantagh High School,335765
John Jay High School,332458
Webster Schroeder High School,335853
Webster Thomas High School,335859
Wellsville High School,335870
West Islip High School,335900
Westhampton Beach High School,335885
Whitesboro High School,335960
Williamsville East High School,335984
Williamsville High School North,335983
Williamsville South High School,335982
Windham-Ashland-Jewett Central School,335995
George W Hewlett High School,332360
Yorktown High School,336085
Monsignor Farrell High School,335352
Saint Saviour High School,330865
St Joseph Collegiate Institute,331095
Saint Mary's High School,332770
Saint Anthony's High School,335215
Seton Catholic Central High School,330431
Marsha Stern Talmudical Academy,334148
Poly PrepCountry Day School,330795
Yeshiva University Hs-Girls,334144
Harley School,334805
Storm King School,331520
Columbia Grammar and Preparatory School,333570
Uncommon Preparatory Charter High School,697001
Uncommon Charter High School,330489
Troy Prep Charter High School,336095
Davis Renov Stahler Yeshiva High School for Boys,332777
North Shore Hebrew Academy High School,332176
SAR High School,334751
Birch Wathen Lenox School,333461
Rambam Mesivta,332779
Long Island Lutheran Middle and High School,332101
Saint Joseph's High School,330850
Roger Bacon High School,361080
Archbishop McNicholas High School,361030
Elder High School,360990
Carroll High School,361794
Padua Franciscan High School,364018
Bishop Watterson High School,361510
Central Catholic High School,360765
Hathaway Brown School,361260
University School,361415
Maumee Valley Country Day School,363300
Horizon Science Academy - Cleveland,365002
Ohio Connections Academy - Mason,365769
Akron Stem High School,365284
Athens High School,360245
Bay High School,360345
Beachwood High School,361193
Berea-Midpark High School,360435
Bexley High School,361505
Walnut Hills High School,361130
John Marshall School of Information Technology,360008
Lincoln West School of Global Studies,360037
Cuyahoga Falls High School,361770
Franklin High School,362190
Loveland High School,363085
Maple Heights Senior High School,363190
Mariemont High School,363205
Maumee High School,363290
Mayfield High School,361325
Medina High School,363360
Hoover High School,363825
North Olmsted High School,363855
Norwalk High School,363875
Rocky River High School,364450
Shaker Heights High School,361395
Sycamore High School,360525
Sylvania Northview High School,364930
Sylvania Southview High School,364931
Upper Arlington High School,361630
Wapakoneta Senior High School,365295
Westerville South High School,365430
Thomas Worthington High School,365647
Worthington Kilbourne High School,365507
Wyoming High School,361156
Chagrin Falls High School,360855
Mentor High School,363375
Milford High School,363430
Lakota East High School,363408
Southeastern High School,364720
Crestview High School,361485
Olmsted Falls High School,363940
Richmond Heights Secondary School,361337
Solon High School,364700
Big Walnut High School,364905
Olentangy High School,361910
Olentangy Liberty High School,365046
Olentangy Orange High School,365219
Perkins High School,364568
Pickerington High School Central,364160
Pickerington High School North,365013
New Albany High School,363630
Hilliard Darby High School,362571
Hilliard Davidson High School,362570
Hilliard Bradley High School,365198
Dublin Scioto High School,361997
Dublin Coffman High School,361995
Dublin Jerome High School,365076
Kenston High School,360860
West Geauga High School,360910
Cedarville Middle High School,360830
Bellbrook High School,360385
Anderson High School,360945
Turpin High School,361121
Oak Hills High School,361058
Kirtland High School,365570
Perry High School,364085
Watkins Memorial High School,364025
Avon High School,360280
Avon Lake High School,360285
Canfield High School,360750
Cloverleaf High School,363010
Antwerp High School,360185
Aurora High School,360270
Lake Middle High School,362535
Northwest High School,360740
Hudson High School,362650
Twinsburg High School,365125
Howland High School,365315
Springboro High School,364770
Kings High School,362800
William Mason High School,363275
Chippewa Junior Senior High School,361985
D Russel Lee Career Center,362463
Salem High School,364560
Orange High School,361332
Wooster High School,365630
Saint Xavier High School,361110
Summit Country Day School,361120
Archbishop Moeller High School,361033
Saint Edward High School,362875
Saint Francis De Sales High School,365053
Saint John's Jesuit High School,365054
Columbus Academy,361525
Gilmour Academy,362270
Hawken School,361262
Ada High School,370003
Bartlesville High School,370265
Blanchard High School,370353
Clinton High School,370810
Edmond Memorial High School,371185
Edmond Santa Fe High School,371188
Edmond North High School,371186
Enid High School,371242
Grove High School,371550
Jenks High School,371905
Laverne High School,372060
Eisenhower Senior High School,372066
Carl Albert Senior High School,372378
Midwest City High School,372385
Moore High School,372415
Westmoore High School,372697
Southmoore High School,372412
Mustang High School,372500
Newcastle High School,372530
Norman High School,372555
Norman North High School,372557
Capitol Hill High School,372635
Southeast High School,372695
Putnam City High School,372690
Memorial Senior High School,373628
Union High School,370475
La Salle Catholic College Preparatory,380678
Jesuit High School,380897
Liberty High School,380489
School of Science and Technology,380095
Summit High School,380096
Centennial High School,380848
Corbett High School,380205
Forest Grove High School,380370
Grants Pass High School,380425
Lake Oswego High School,380795
Lakeridge High School,380573
McMinnville High School,380645
South Medford High School,380656
Oregon Connections Academy,381069
Newberg Senior High School,380740
Pleasant Hill High School,380230
Madison High School at Marshall Campus,380902
Redmond Proficiency Academy,380973
North Salem High School,381025
West Salem High School,381056
Sherwood High School,381085
West Linn High School,381250
Wilsonville High School,381258
Valley Catholic High School,380080
Oak Hill School,380338
Devon Preparatory School,391005
Gwynedd Mercy Academy High School,391600
Lansdale Catholic High School,392150
Malvern Preparatory School,392365
Villa Maria Academy,392375
Bishop McDevitt High School,391640
Elk County Catholic High School,394325
Seton-La Salle High School,393908
Central Catholic High School,393655
George School,391505
Jack M Barrack Hebrew Academy,392573
Springside Chestnut Hill Academy,393285
Perkiomen School,393190
Lancaster Country Day School,392115
Mercersburg Academy,392570
Sewickley Academy,394475
Northumberland Christian School,393062
The Phelps School,392370
Shady Side Academy,393901
Lititz Christian School,392296
Collegium Charter School,395163
New Foundations Charter School,392803
21st Century Cyber Charter School,391348
Pennsylvania Leadership Charter School,391441
Agora Cyber Charter School,393397
Reach Cyber Charter School,390016
Abington Heights High School,390675
Abington High School,390000
William Allen High School,390020
Louis E Dieruff High School,390038
Altoona Area Senior High School,390055
Wissahickon High School,390065
Ambridge Area High School,390070
Annville Cleona High School,390080
West Shamokin Junior-Senior High School,394310
Armstrong Junior-Senior High School,392055
Avonworth High School,390255
Pine-Richland High School,391512
Bangor Area Senior High School,390190
Bellefonte Area High School,390225
Bensalem High School,390860
Bentworth Senior High School,391230
Bethel Park High School,392270
Liberty High School,390325
Blackhawk High School,390965
Boyertown Area Senior High School,390390
Bradford Area High School,390405
Butler Area Senior High School,390500
Canon-McMillan High School,390530
Carlisle High School,390560
William Tennent High School,391980
Central Bucks High School South,394992
Central Bucks High School West,391045
Central Bucks High School East,390488
Central Columbia High School,390362
Central Dauphin High School,391645
Central Dauphin East High School,391646
Central York High School,395430
Chambersburg Area Senior High School,390603
Chartiers Valley High School,393658
Cheltenham High School,393280
Chichester High School,390380
Cocalico High School,390985
Conestoga Valley Senior High School,392105
Conneaut Area Senior High school,390800
Conrad Weiser High School,394265
Cedar Crest High School,390855
Council Rock High School South,391790
Council Rock High School North,392985
Cumberland Valley High School,392545
Dallastown Area High School,390930
Daniel Boone Area High School,390160
Danville Area High School,390950
Delaware Valley High School,392635
Deer Lakes High School,390635
Hershey High School,391765
Donegal High School,392795
Downingtown High School East Campus,391341
Downingtown High School West,391033
Emmaus High School,391250
East Stroudsburg Area High School North,391019
East Stroudsburg High School- South,391150
Garden Spot High School,392945
Easton Area High School,391130
Elizabeth Forward High School,391195
Elizabethtown Area High School,391200
Ephrata Senior High School,391265
Northwest Pennsylvania Collegiate Academy,391298
Exeter Township Senior High School,394145
Karns City High School,391995
Forest City Regional High School,391405
Fort Cherry High School,392610
Fox Chapel Area High School,393620
Franklin Regional Senior High School,392835
Garnet Valley High School,391537
Gateway High School,392708
Great Valley High School,392363
Greensburg-Salem High School,391575
Greater Latrobe Senior High School,392170
Hampton High School,390045
Hatboro-Horsham High School,391695
Haverford High School,391705
Hempfield Area Senior High School,391576
Hempfield High School,392140
Indiana Area Senior High School,391885
Jefferson-Morgan Middle High School,391910
Kennett High School,392005
Keystone Oaks High School,393680
Lakeland Junior-Senior High School,391925
Lampeter-Strasburg High School,392095
Lebanon High School,392195
Littlestown Senior High School,392305
Lower Dauphin High School,391855
Lower Merion High School,390105
Harriton High School,394290
Lower Moreland High School,390303
Methacton High School,391366
Manheim Township High School,392865
Marple Newtown High School,393000
Mars Area High School,392415
Mount Lebanon High School,393730
Muhlenberg High School,392185
Nazareth Area High School,392860
Neshaminy High School,392145
New Hope-Solebury High School,392950
North Allegheny Senior High School,393745
North Hills High School,393752
North Penn High School,392155
North Pocono High School,392765
Northeastern Senior High School,392380
Owen J Roberts High School,394085
Oxford Area High School,393135
Palisades High School,392045
Palmyra Area High School,393145
Panther Valley High School,392165
Parkland High School,393125
Penn-Trafford High School,391670
Pennridge High School,393195
Pennsbury High School,395415
Perkiomen Valley High School,390760
Peters Township High School,390535
Academy at Palumbo,393242
Central High School,393275
Northeast High School,393407
Franklin Learning Center High School,393311
G W Carver High School of Engineering and Science,393342
Phoenixville Area High School,393580
Pittsburgh Allderdice High School,393925
Pittsburgh Brashear High School,393648
Pittsburgh Science and Technology Academy,393789
Plum Senior High School,393772
Plymouth Whitemarsh High School,394040
Pocono Mountain West High School,394052
Pocono Mountain East High School,394756
Pottsgrove High School,394703
Pottsville Area High School,394100
Quakertown Community Senior High School,394120
Radnor High School,394133
Richland High School,391968
Ridley High School,391395
Riverview High School,393080
Penncrest High School,392287
South Fayette Township High School,392745
St Marys Area High School,394330
Salisbury High School,390039
Shikellamy High School,394740
Solanco High School,394125
Souderton Area High School,394635
Knoch High School,394368
South Park High School,392275
Susquehannock High School,391545
Seneca Valley Senior High School,395465
Spring-Ford Senior High School,394300
Spring Grove Area High School,394670
Springfield Township High School,393515
State College Area High School,394685
Susquenita High School,391075
Titusville Senior High School,394820
Conestoga High School,390295
Trinity High School,395060
Tulpehocken Junior-Senior High School,390280
Unionville High School,394955
United High School,392937
Upper Darby High School,394965
Upper Dublin High School,391415
Upper Saint Clair High School,393707
Strath Haven High School,395015
Warwick High School,392300
Seneca High School,395080
Waynesboro Area Senior High School,395105
West Allegheny Senior High School,393075
West Chester Bayard Rustin High School,395167
B Reed Henderson High School,395170
West Chester East High School,395164
Thomas Jefferson High School,390655
West Mifflin Area High School,395198
West Perry High School,391225
Wyoming Valley West High School,392025
Westmont Hilltop High School,391975
Whitehall High School,391785
Elmer L Meyers Junior Senior High School,395255
Wyomissing Area High School,395410
William Penn High School,395440
York Suburban Senior High School,395448
Holy Ghost Preparatory School,390870
Saint Joseph's Preparatory School,393480
Lasalle College High School,393370
West Catholic Preparatory High School,393550
Bishop Guilfoyle High School,390050
Winchester Thurston High School,393970
William Penn Charter School,393560
Oakland Catholic High School,393775
Eden Christian Academy,393631
Episcopal Academy,393300
MMI Preparatory School,391470
La Salle Academy,400160
Bishop Hendricken High School,400238
Portsmouth Abbey School,400130
Barrington High School,400000
Chariho High School,400270
Coventry High School,400030
Cumberland High School,400037
Ponaganset High School,400093
Lincoln High School,400059
Middletown High School,400063
North Providence High School,400090
North Smithfield High School,400287
Portsmouth High School,400128
Central High School,400145
Scituate High School,400095
Smithfield High School,400053
Toll Gate High School,400237
West Warwick High School,400265
Saint Mary Academy - Bay View,400215
Wheeler School,400170
Christ Church Episcopal School,410892
Wilson Hall,411934
Aiken High School,410025
North Augusta High School,411520
South Aiken High School,410026
Anderson Districts I & II Career and Technology Center,412117
Academic Magnet High School,410356
Wando High School,411445
Fort Dorchester High School,411527
Blue Ridge High School,410940
Wade Hampton High School,410920
James L Mann High School,410899
Mauldin High School,411363
Emerald High School,410936
Greenwood High School,410935
Carolina Forest High School,411468
Lexington High School,411290
Dutch Fork High School,411101
D W Daniel High School,410345
Dreher High School,410520
Ridge View High School,410543
Blythewood High School,410210
Spring Valley High School,410518
Westwood High School,410211
Saluda High School,411790
Woodruff High School,412170
Clover High School,410485
SC Connections Academy,410524
Governor School Science And Math,410997
Oakbrook Preparatory School,411849
Ben Lippen School,410501
Roosevelt High School,421183
Hutchison School,431455
Memphis University School,431447
Webb School of Knoxville,431127
Harpeth Hall School,431670
Goodpasture Christian School,431253
Germantown High School,430760
Houston High School,430758
Bartlett High School,430070
Stone Memorial High School,430506
Dekalb County High School,432125
Dyer County High School,431765
Ooltewah High School,431830
Henry County High School,431845
Dobyns Bennett High School,431045
Farragut High School,430435
Hardin Valley Academy,431102
L & N STEM Academy,431118
John Overton Comprehensive High School,431706
Martin Luther King Jr Magnet High School for Health Science and Engineering,431711
Republic High School,431645
Oak Ridge High School,431800
Oliver Springs High School,431820
Central Magnet School,431609
Hendersonville High School,430890
University School,431000
Centennial High School,430701
Renaissance High School,431760
Fairview High School,430657
Franklin High School,430705
Fred J Page High School,430405
Brentwood High School,430162
Ravenwood High School,430168
Independence High School,430706
Summit High School,433182
Nolensville High School,430001
Girls' Preparatory School,430300
Pope John Paul II High School,430894
Saint George's Independent School,430413
Grace Christian Academy,431096
Trinity Christian Academy,430958
Montgomery Bell Academy,431710
McCallie School,430315
Antonian College Preparatory High School,446122
Bishop Lynch High School,441718
Allen Academy,440945
Trinity Christian Academy,441823
Covenant Christian Academy,441409
Lake Country Christian School,442526
Episcopal High School,440561
Dripping Springs High School,442065
Jack C Hays High School,443925
Lehman High School,443923
Da Vinci School for Science and the Arts,441866
NYOS Charter School,440347
Idea Quest College Preparatory,442144
Idea Frontier College Preparatory,440906
IDEA Mission College Preparatory,444833
IDEA Alamo College Preparatory,440062
Harmony Science Academy - North Austin,440101
Harmony School of Endeavor Austin,445129
Harmony Science Academy - San Antonio,444936
Harmony Science Academy - El Paso,442192
Harmony School of Discovery - Houston,443641
Harmony School of Advancement-Houston,443598
Harmony School Innovation-Ft Wrth,442591
Harmony Science Academy - Carrollton,441134
Harmony School of Innovation - Sugar Land,446789
Harmony School of Innovation Katy,443724
Manara Leadership Academy,440039
BASIS San Antonio Shavano Campus,446283
A And M Consolidated High School,441400
Aledo High School,440065
Kerr High School,443372
Manvel High School,444463
Shadow Creek High School,440007
Amarillo High School,440125
Andrews High School,440175
Anna High School,440190
Rockport-Fulton High School,445935
Argyle High School,440256
Arlington High School,440240
Sam Houston High School,440242
Lamar High School,440241
James Martin High School,440236
Juan Seguin High School,440259
James Bowie High School,440243
L C Anderson High School,440294
Stephen F Austin High School,440320
McCallum High School,440300
James Bowie High School,440331
Ann Richards School for Young Women Leaders,440382
Liberal Arts and Science Academy High School,440069
Bandera High School,440410
West Brook Senior High School,440513
Bellville High School,440575
Belton High School,440580
Haltom High School,442510
Richland High School,442558
Birdville High School,445137
Boerne Samuel V Champion High School,440732
Bowie High School,440790
Brackett High School,440805
Brazoswood High School,442612
Brenham High School,440835
James Earl Rudder High School,440959
Burkburnett High School,441000
Burnet High School,441025
Calallen High School,441045
Calhoun High School,445630
Canutillo High School,441113
Northwest Early College High School,441112
Canyon High School,441115
Randall High School,440142
Carroll Senior High School,442963
R L Turner High School,441140
Creekview High School,441144
Chapel Hill High School,444932
Clear Creek High School,444087
Clear Lake High School,443361
Clear Brook High School,442624
Clear Springs High School,444082
Clear Falls High School,444080
Clint High School,441360
Clint ISD Early College Academy,441361
Coldspring-Oakhurst High School,441380
Conroe High School,441470
The Woodlands High School,441471
Oak Ridge High School,441473
The Woodlands College Park High School,447642
Coppell High School,441485
New Technology High at Coppell,441486
Crowley High School,441647
North Crowley High School,442537
Cypress Falls High School,443346
Cy-Fair Senior High School,441690
Cypress Creek High School,443358
Langham Creek High School,443424
Cypress Springs High School,443317
Cypress Ridge High School,443535
Cypress Woods High School,443302
Cypress Lakes High School,443747
Cypress Park High School,440047
Bridgeland High School,440281
Bryan Adams High School,441723
Skyline High School,441812
Woodrow Wilson High School,441835
Townview Magnet Hs-Sci And Engineering,441811
Townview Magnet Hs-Talent And Gift,441814
Moises E Molina High School,441791
Deer Park High Sch-S Campus,441875
Del Valle High School,441927
Denton High School,441951
Billy Ryan High School,441950
John H Guyer High School,441946
Ray Braswell High School,440018
