school_name,state_school_id,nces_id,course_id,course_name
Murdock High School,MA-0343-03430515,251308002786,10012,Exploring Computer Science
Murdock High School,MA-0343-03430515,251308002786,10158,AP Computer Science A
Winchester High School,MA-0344-03440505,251311002174,10152,Computer Programming
Winchester High School,MA-0344-03440505,251311002174,10158,AP Computer Science A
Winthrop High School,MA-0346-03460505,251317002180,10152,Computer Programming
Winthrop High School,MA-0346-03460505,251317002180,10158,AP Computer Science A
Doherty Memorial High,MA-0348-03480512,251323002209,10152,Computer Programming
North High,MA-0348-03480515,251323002239,10158,AP Computer Science A
Worcester Technical High,MA-0348-03480605,251323002305,10158,AP Computer Science A
Excel Academy Charter School,MA-0410-04100205,250007502084,10014,PLTW Computer Science Applications
Excel Academy Charter School,MA-0410-04100205,250007502084,10019,AP Computer Science Principles
Academy Of the Pacific Rim Charter Public School,MA-0412-04120530,250002100511,10011,Computer Science Principles
Berkshire Arts and Technology Charter Public School,MA-0414-04140305,250007901842,10012,Exploring Computer Science
Berkshire Arts and Technology Charter Public School,MA-0414-04140305,250007901842,10205,Computer Gaming and Design
Brooke Charter School,MA-0428-04280305,250007101747,10019,AP Computer Science Principles
KIPP Academy Lynn Charter School,MA-0429-04290010,250008201845,10152,Computer Programming
Advanced Math and Science Academy Charter School,MA-0430-04300305,250008501984,10155,JAVA Programming
Advanced Math and Science Academy Charter School,MA-0430-04300305,250008501984,10156,Computer Programming-Other Language
Advanced Math and Science Academy Charter School,MA-0430-04300305,250008501984,10158,AP Computer Science A
Innovation Academy Charter School,MA-0435-04350305,250002500524,10151,Business Programming
Innovation Academy Charter School,MA-0435-04350305,250002500524,10152,Computer Programming
Innovation Academy Charter School,MA-0435-04350305,250002500524,10155,JAVA Programming
Community Charter School of Cambridge,MA-0436-04360305,250008601996,10011,Computer Science Principles
Community Charter School of Cambridge,MA-0436-04360305,250008601996,10012,Exploring Computer Science
Codman Academy Charter Public School,MA-0438-04380505,250007001667,10152,Computer Programming
Foxborough Regional Charter School,MA-0446-04460550,250005201250,10158,AP Computer Science A
Boston Collegiate Charter School,MA-0449-04490305,250005301256,10152,Computer Programming
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),MA-0452-04520505,250005401258,10011,Computer Science Principles
Ma Academy for Math and Science School,MA-0468-04680505,250003600576,10152,Computer Programming
Pioneer Valley Performing Arts Charter Public School,MA-0479-04790505,250004400816,10012,Exploring Computer Science
Rising Tide Charter Public School,MA-0483-04830305,250005701271,10011,Computer Science Principles
Rising Tide Charter Public School,MA-0483-04830305,250005701271,10151,Business Programming
Prospect Hill Academy Charter School,MA-0487-04870550,250004600819,10012,Exploring Computer Science
Prospect Hill Academy Charter School,MA-0487-04870550,250004600819,10158,AP Computer Science A
South Shore Charter Public School,MA-0488-04880550,250004000600,10158,AP Computer Science A
Pioneer Charter School of Science,MA-0494-04940205,250051802632,10019,AP Computer Science Principles
Pioneer Charter School of Science,MA-0494-04940205,250051802632,10155,JAVA Programming
Pioneer Charter School of Science,MA-0494-04940205,250051802632,10158,AP Computer Science A
Global Learning Charter Public School,MA-0496-04960305,250051902629,10011,Computer Science Principles
Hampden Charter School of Science East,MA-0499-04990305,250052202680,10155,JAVA Programming
Acton-Boxborough Regional High,MA-0600-06000505,250171000012,10155,JAVA Programming
Hoosac Valley High School,MA-0603-06030505,250178000021,10152,Computer Programming
Hoosac Valley High School,MA-0603-06030505,250178000021,10155,JAVA Programming
Amherst Regional High,MA-0605-06050505,250192000042,10012,Exploring Computer Science
Amherst Regional High,MA-0605-06050505,250192000042,10054,Data Systems/Processing
Amherst Regional High,MA-0605-06050505,250192000042,10152,Computer Programming
Amherst Regional High,MA-0605-06050505,250192000042,10158,AP Computer Science A
Oakmont Regional High School,MA-0610-06100505,250204000069,10011,Computer Science Principles
Oakmont Regional High School,MA-0610-06100505,250204000069,10205,Computer Gaming and Design
Ayer Shirley Regional High School,MA-0616-06160505,250054202738,10011,Computer Science Principles
Ayer Shirley Regional High School,MA-0616-06160505,250054202738,10152,Computer Programming
Monument Mt Regional High,MA-0618-06180505,250253000154,10152,Computer Programming
Bridgewater-Raynham Regional,MA-0625-06250505,250303000380,10155,JAVA Programming
Wahconah Regional High,MA-0635-06350505,250339000467,10152,Computer Programming
Concord Carlisle High,MA-0640-06400505,250387000527,10155,JAVA Programming
Concord Carlisle High,MA-0640-06400505,250387000527,10156,Computer Programming-Other Language
Concord Carlisle High,MA-0640-06400505,250387000527,10158,AP Computer Science A
Dennis-Yarmouth Regional High,MA-0645-06450505,250414000558,10019,AP Computer Science Principles
Dennis-Yarmouth Regional High,MA-0645-06450505,250414000558,10154,C++ Programming
Dover-Sherborn Regional High,MA-0655-06550505,250429000574,10155,JAVA Programming
Shepherd Hill Regional High,MA-0658-06580505,250436000591,10019,AP Computer Science Principles
Shepherd Hill Regional High,MA-0658-06580505,250436000591,10152,Computer Programming
Shepherd Hill Regional High,MA-0658-06580505,250436000591,10158,AP Computer Science A
Nauset Regional High,MA-0660-06600505,250456000610,10015,PLTW Computer Science and Software Engineering
Nauset Regional High,MA-0660-06600505,250456000610,10019,AP Computer Science Principles
Nauset Regional High,MA-0660-06600505,250456000610,10151,Business Programming
Nauset Regional High,MA-0660-06600505,250456000610,10152,Computer Programming
Nauset Regional High,MA-0660-06600505,250456000610,10158,AP Computer Science A
Nauset Regional High,MA-0660-06600505,250456000610,10205,Computer Gaming and Design
Apponequet Regional High,MA-0665-06650505,250507000746,10012,Exploring Computer Science
Apponequet Regional High,MA-0665-06650505,250507000746,10019,AP Computer Science Principles
Apponequet Regional High,MA-0665-06650505,250507000746,10151,Business Programming
Apponequet Regional High,MA-0665-06650505,250507000746,10152,Computer Programming
Frontier Regional,MA-0670-06700505,250510000749,10012,Exploring Computer Science
Frontier Regional,MA-0670-06700505,250510000749,10019,AP Computer Science Principles
Hamilton-Wenham Regional High,MA-0675-06750505,250567000820,10011,Computer Science Principles
Hampshire Regional High,MA-0683-06830505,250574000825,10011,Computer Science Principles
Hampshire Regional High,MA-0683-06830505,250574000825,10012,Exploring Computer Science
Hampshire Regional High,MA-0683-06830505,250574000825,10019,AP Computer Science Principles
Lincoln-Sudbury Regional High,MA-0695-06950505,250693001011,10019,AP Computer Science Principles
Lincoln-Sudbury Regional High,MA-0695-06950505,250693001011,10152,Computer Programming
Lincoln-Sudbury Regional High,MA-0695-06950505,250693001011,10155,JAVA Programming
