school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
White Pine High School,,320051000267,10011,Computer Science I,96,42,3,18,6,0,28,10,0
PROCTER R. HUG HIGH SCHOOL,,320048000238,10011,Computer Science II,19,4,0,14,0,0,19,0,0
Advanced Technologies Academy HS,,320006000419,10011,Computer Science II,121,22,14,46,0,1,121,0,0
Arbor View HS,,320006000661,10011,Computer Science II,23,4,2,2,0,0,0,0,0
Beatty High School,,320036000187,10011,Computer Science II,7,1,0,5,0,0,0,0,0
Boulder City HS,,320006000013,10011,Computer Science II,3,0,0,0,0,0,0,0,0
Canyon Springs HS,,320006000567,10011,Computer Science II,29,13,8,17,0,0,29,0,0
Carlin High School,,320012000568,10011,Computer Science II,5,3,0,0,0,0,0,0,0
Cheyenne HS,,320006000405,10011,Computer Science II,9,4,1,6,0,0,0,0,0
"Clark, Ed W HS",,320006000030,10011,Computer Science II,38,7,2,11,0,3,38,0,0
DAMONTE RANCH HIGH SCHOOL,,320048000602,10011,Computer Science II,50,4,1,13,0,1,0,0,0
Dayton High School,,320030000310,10011,Computer Science II,3,0,0,0,0,0,0,0,0
Desert Pines HS,,320006000495,10011,Computer Science II,23,7,2,19,0,0,23,0,0
Douglas High School,,320009000120,10011,Computer Science II,6,0,0,0,0,0,0,0,0
Durango HS,,320006000276,10011,Computer Science II,3,0,1,1,0,0,0,0,0
East Career and Technical Academy HS,,320006000748,10011,Computer Science II,25,6,0,21,0,0,18,0,0
Eldorado HS,,320006000032,10011,Computer Science II,42,11,6,28,0,1,42,0,0
Elko High School,,320012000130,10011,Computer Science II,8,2,0,1,1,0,0,0,0
Foothill HS,,320006000494,10011,Computer Science II,3,0,0,0,0,0,0,0,0
George Whittell High School,,320009000122,10011,Computer Science II,4,1,0,1,0,0,0,0,0
Las Vegas Academy of the Arts HS,,320006000277,10011,Computer Science II,2,1,0,1,0,0,0,0,0
Las Vegas HS,,320006000065,10011,Computer Science II,39,6,3,30,0,0,39,0,0
PROCTER R. HUG HIGH SCHOOL,,320048000238,10201,Web Design and Development I,26,5,1,17,1,0,26,0,0
Pahrump Valley High School,,320036000192,10011,Computer Science II,3,2,0,0,0,1,0,0,0
Palo Verde HS,,320006000446,10011,Computer Science II,26,4,3,4,0,0,11,0,0
PROCTER R. HUG HIGH SCHOOL,,320048000238,10201,Web Design and Development II,8,2,0,5,1,0,0,0,0
RENO HIGH SCHOOL,,320048000239,10011,Computer Science II,14,3,0,2,0,0,0,0,0
Shadow Ridge HS,,320006000595,10011,Computer Science II,13,1,1,5,0,0,0,0,0
Smith Valley Schools,,320030000178,10011,Computer Science II,2,1,0,1,0,0,0,0,0
Southwest Career & Technical Academy HS,,320006000780,10011,Computer Science II,36,14,4,4,0,1,10,0,0
SPANISH SPRINGS HIGH SCHOOL,,320048000545,10011,Computer Science II,10,1,0,0,0,0,0,0,0
Spring Valley HS,,320006000616,10011,Computer Science II,15,3,2,2,0,0,15,0,0
Sunrise Mountain HS,,320006000777,10011,Computer Science II,12,5,0,10,0,0,12,0,0
West Career & Technical Academy HS,,320006000812,10011,Computer Science II,24,4,0,5,0,0,0,0,0
West Preparatory Institute J-SHS,,320006000460,10011,Computer Science II,7,2,0,6,0,0,0,0,0
West Wendover High School,,320012000449,10011,Computer Science II,9,0,0,8,0,0,0,0,0
Western HS,,320006000114,10011,Computer Science II,18,7,1,14,0,0,18,0,0
Advanced Technologies Academy HS,,320006000419,10011,Computer Science III,22,8,3,7,0,1,22,0,0
Beatty High School,,320036000187,10011,Computer Science III,2,0,0,1,0,0,0,0,0
Durango HS,,320006000276,10011,Computer Science III,0,0,0,0,0,0,0,0,0
Eldorado HS,,320006000032,10011,Computer Science III,2,0,0,1,0,0,0,0,0
Las Vegas HS,,320006000065,10011,Computer Science III,29,5,2,19,0,0,29,0,0
RENO HIGH SCHOOL,,320048000239,10011,Computer Science III,5,1,0,1,0,0,0,0,0
Spring Valley HS,,320006000616,10011,Computer Science III,2,0,0,0,0,0,0,0,0
Sunrise Mountain HS,,320006000777,10011,Computer Science III,4,0,0,2,0,0,0,0,0
West Preparatory Institute J-SHS,,320006000460,10011,Computer Science III,5,1,1,4,0,0,0,0,0
Western HS,,320006000114,10011,Computer Science III,8,0,0,7,0,0,0,0,0
Eldorado HS,,320006000032,10205,Digital Game Development Advanced Studies,55,7,8,31,1,0,55,0,0
Advanced Technologies Academy HS,,320006000419,10205,Digital Game Development I,128,21,8,46,0,1,128,0,0
Bonanza HS,,320006000011,10205,Digital Game Development I,36,6,6,23,0,1,36,0,0
Dayton High School,,320030000310,10205,Digital Game Development I,46,4,0,6,0,0,14,0,0
Desert Rose HS,,320006000767,10205,Digital Game Development I,8,4,4,4,0,0,0,0,0
Doral Academy Red Rock,,320000100830,10205,Digital Game Development I,116,22,10,22,0,2,25,22,0
Douglas High School,,320009000120,10205,Digital Game Development I,20,1,0,2,1,0,0,0,0
East Career and Technical Academy HS,,320006000748,10205,Digital Game Development I,44,12,0,22,0,1,32,0,0
Eldorado HS,,320006000032,10205,Digital Game Development I,72,8,8,41,1,0,72,10,14
Mineral County High School,,320033000183,10205,Digital Game Development I,6,1,0,0,2,0,0,0,0
Southeast Career Technical Academy HS,,320006000796,10205,Digital Game Development I,64,14,3,23,0,1,64,0,0
Southwest Career & Technical Academy HS,,320006000780,10205,Digital Game Development I,72,5,4,13,0,2,26,0,0
Tonopah High School,,320036000195,10205,Digital Game Development I,28,4,1,4,1,0,28,0,0
Virgin Valley HS,,320006000111,10205,Digital Game Development I,28,3,1,11,0,0,28,0,0
Advanced Technologies Academy HS,,320006000419,10205,Digital Game Development II,84,10,7,36,0,1,84,0,0
Douglas High School,,320009000120,10205,Digital Game Development II,9,1,0,1,0,0,0,0,0
Durango HS,,320006000276,10205,Digital Game Development II,10,0,0,0,0,0,10,0,0
Eldorado HS,,320006000032,10205,Digital Game Development II,55,8,4,39,0,0,55,0,0
Southeast Career Technical Academy HS,,320006000796,10205,Digital Game Development II,59,13,5,23,0,0,59,0,0
Southwest Career & Technical Academy HS,,320006000780,10205,Digital Game Development II,32,5,1,7,0,0,10,0,0
Virgin Valley HS,,320006000111,10205,Digital Game Development II,14,0,0,9,1,0,14,0,0
Advanced Technologies Academy HS,,320006000419,10205,Digital Game Development III,62,8,5,25,0,0,62,0,0
Durango HS,,320006000276,10205,Digital Game Development III,4,0,0,1,0,0,0,0,0
Eldorado HS,,320006000032,10205,Digital Game Development III,61,11,3,38,0,0,61,0,0
Southeast Career Technical Academy HS,,320006000796,10205,Digital Game Development III,40,14,2,23,0,0,40,0,0
Southwest Career & Technical Academy HS,,320006000780,10205,Digital Game Development III,30,6,1,8,0,2,0,0,0
Virgin Valley HS,,320006000111,10205,Digital Game Development III,8,0,0,4,0,0,0,0,0
Southeast Career Technical Academy HS,,320006000796,10205,Digital Game Development III LAB,40,14,2,23,0,0,40,0,0
Carson High School,,320039000280,10201,Web Design and Development Advanced Studies,4,2,0,3,0,0,0,0,0
