RegionalPartner	LEAID	course	workshop_days
Grand Canyon University & Science Foundation Arizona	400052
Grand Canyon University & Science Foundation Arizona	400053
Grand Canyon University & Science Foundation Arizona	400054
Grand Canyon University & Science Foundation Arizona	400055
Grand Canyon University & Science Foundation Arizona	400056
Grand Canyon University & Science Foundation Arizona	400057
Grand Canyon University & Science Foundation Arizona	400061
Grand Canyon University & Science Foundation Arizona	400065
Grand Canyon University & Science Foundation Arizona	400067
Grand Canyon University & Science Foundation Arizona	400068
Grand Canyon University & Science Foundation Arizona	400069
Grand Canyon University & Science Foundation Arizona	400070
Grand Canyon University & Science Foundation Arizona	400071
Grand Canyon University & Science Foundation Arizona	400072
Grand Canyon University & Science Foundation Arizona	400074
Grand Canyon University & Science Foundation Arizona	400075
Grand Canyon University & Science Foundation Arizona	400077
Grand Canyon University & Science Foundation Arizona	400078
Grand Canyon University & Science Foundation Arizona	400079
Grand Canyon University & Science Foundation Arizona	400081
Grand Canyon University & Science Foundation Arizona	400082
Grand Canyon University & Science Foundation Arizona	400083
Grand Canyon University & Science Foundation Arizona	400089
Grand Canyon University & Science Foundation Arizona	400090
Grand Canyon University & Science Foundation Arizona	400092
Grand Canyon University & Science Foundation Arizona	400093
Grand Canyon University & Science Foundation Arizona	400094
Grand Canyon University & Science Foundation Arizona	400095
Grand Canyon University & Science Foundation Arizona	400096
Grand Canyon University & Science Foundation Arizona	400097
Grand Canyon University & Science Foundation Arizona	400098
Grand Canyon University & Science Foundation Arizona	400099
Grand Canyon University & Science Foundation Arizona	400100
Grand Canyon University & Science Foundation Arizona	400101
Grand Canyon University & Science Foundation Arizona	400102
Grand Canyon University & Science Foundation Arizona	400104
Grand Canyon University & Science Foundation Arizona	400105
Grand Canyon University & Science Foundation Arizona	400106
Grand Canyon University & Science Foundation Arizona	400107
Grand Canyon University & Science Foundation Arizona	400108
Grand Canyon University & Science Foundation Arizona	400109
Grand Canyon University & Science Foundation Arizona	400111
Grand Canyon University & Science Foundation Arizona	400112
Grand Canyon University & Science Foundation Arizona	400113
Grand Canyon University & Science Foundation Arizona	400115
Grand Canyon University & Science Foundation Arizona	400120
Grand Canyon University & Science Foundation Arizona	400121
